,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_popularity,explicit,artists,genres,album_popularity,artist_popularity
655,0.802,0.382,10.0,-7.356,1.0,0.0312,0.792,0.163,0.0783,0.581,99.969,audio_features,63bAGRSSX2V1hhPSP2NpBC,spotify:track:63bAGRSSX2V1hhPSP2NpBC,https://api.spotify.com/v1/tracks/63bAGRSSX2V1hhPSP2NpBC,https://api.spotify.com/v1/audio-analysis/63bAGRSSX2V1hhPSP2NpBC,196800.0,4.0,27,False,"['Sydney Franklin', 'Mac Ayres']","[['bedroom soul'], ['alternative r&b', 'indie r&b', 'indie soul']]","[26, 26]","[27, 67]"
656,0.72,0.562,2.0,-7.642,1.0,0.0367,0.0359,0.0,0.126,0.393,98.943,audio_features,6NIeVsDLQ60vgGy0AGXpkg,spotify:track:6NIeVsDLQ60vgGy0AGXpkg,https://api.spotify.com/v1/tracks/6NIeVsDLQ60vgGy0AGXpkg,https://api.spotify.com/v1/audio-analysis/6NIeVsDLQ60vgGy0AGXpkg,188293.0,4.0,65,True,[],[],[66],[]
657,0.636,0.556,6.0,-8.994,0.0,0.0539,0.194,0.137,0.1,0.363,77.108,audio_features,3l1QX9fhldeI23AlON5iY3,spotify:track:3l1QX9fhldeI23AlON5iY3,https://api.spotify.com/v1/tracks/3l1QX9fhldeI23AlON5iY3,https://api.spotify.com/v1/audio-analysis/3l1QX9fhldeI23AlON5iY3,203318.0,4.0,58,False,[],[],[59],[]
658,0.707,0.767,7.0,-7.072,1.0,0.0323,0.0279,0.000295,0.169,0.832,139.985,audio_features,471NHDGtcCvi62xCMpIONn,spotify:track:471NHDGtcCvi62xCMpIONn,https://api.spotify.com/v1/tracks/471NHDGtcCvi62xCMpIONn,https://api.spotify.com/v1/audio-analysis/471NHDGtcCvi62xCMpIONn,204014.0,4.0,0,True,['Cautious Clay'],"[['alternative r&b', 'electropop', 'indie r&b', 'nyc pop', 'vapor soul']]",[0],[66]
659,0.694,0.583,11.0,-11.549,1.0,0.0371,0.168,0.819,0.329,0.897,134.999,audio_features,5LEVjmo2QweDHc7k19aFcp,spotify:track:5LEVjmo2QweDHc7k19aFcp,https://api.spotify.com/v1/tracks/5LEVjmo2QweDHc7k19aFcp,https://api.spotify.com/v1/audio-analysis/5LEVjmo2QweDHc7k19aFcp,215556.0,4.0,7,False,['Dayglow'],"[['austindie', 'indie pop', 'modern rock']]",[12],[73]
660,0.424,0.615,9.0,-6.217,0.0,0.0325,0.0158,0.000389,0.0844,0.155,77.935,audio_features,5M4yti0QxgqJieUYaEXcpw,spotify:track:5M4yti0QxgqJieUYaEXcpw,https://api.spotify.com/v1/tracks/5M4yti0QxgqJieUYaEXcpw,https://api.spotify.com/v1/audio-analysis/5M4yti0QxgqJieUYaEXcpw,318591.0,4.0,65,False,['Dayglow'],"[['austindie', 'indie pop', 'modern rock']]",[80],[73]
661,0.843,0.485,4.0,-8.993,0.0,0.218,0.201,0.0,0.187,0.395,95.017,audio_features,1Np92e0PSE4OzqZyGFTOsh,spotify:track:1Np92e0PSE4OzqZyGFTOsh,https://api.spotify.com/v1/tracks/1Np92e0PSE4OzqZyGFTOsh,https://api.spotify.com/v1/audio-analysis/1Np92e0PSE4OzqZyGFTOsh,141653.0,4.0,67,False,['Tame Impala'],"[['australian psych', 'neo-psychedelic']]",[85],[83]
662,0.711,0.463,1.0,-9.733,0.0,0.0361,0.614,0.125,0.364,0.65,90.034,audio_features,6trZBfGagQQeI97yJQuq4c,spotify:track:6trZBfGagQQeI97yJQuq4c,https://api.spotify.com/v1/tracks/6trZBfGagQQeI97yJQuq4c,https://api.spotify.com/v1/audio-analysis/6trZBfGagQQeI97yJQuq4c,213028.0,4.0,60,True,['Smino'],"[['alternative r&b', 'hip hop', 'rap', 'underground hip hop']]",[56],[75]
663,0.93,0.51,9.0,-11.111,1.0,0.25,0.103,0.000874,0.136,0.599,105.015,audio_features,08CJwvdwL0n7mpsabCxWMu,spotify:track:08CJwvdwL0n7mpsabCxWMu,https://api.spotify.com/v1/tracks/08CJwvdwL0n7mpsabCxWMu,https://api.spotify.com/v1/audio-analysis/08CJwvdwL0n7mpsabCxWMu,208000.0,4.0,51,False,"['Cool Company', 'Blood Cultures']","[['indie soul', 'vapor soul'], ['chillwave', 'new jersey indie', 'vapor soul']]","[48, 48]","[51, 46]"
664,0.866,0.277,0.0,-10.254,1.0,0.0461,0.317,0.0118,0.117,0.731,164.091,audio_features,1QNNODdOwtEkIa1y4ebqAZ,spotify:track:1QNNODdOwtEkIa1y4ebqAZ,https://api.spotify.com/v1/tracks/1QNNODdOwtEkIa1y4ebqAZ,https://api.spotify.com/v1/audio-analysis/1QNNODdOwtEkIa1y4ebqAZ,205091.0,4.0,42,False,"['Cool Company', 'Jean Tonique']","[['indie soul', 'vapor soul'], ['filter house', 'indie soul', 'new french touch', 'nu disco']]","[38, 38]","[51, 51]"
665,0.903,0.839,11.0,-9.447,0.0,0.208,0.0939,0.0,0.102,0.727,133.986,audio_features,7b4ky1LlQLFhXHmhZkFgqV,spotify:track:7b4ky1LlQLFhXHmhZkFgqV,https://api.spotify.com/v1/tracks/7b4ky1LlQLFhXHmhZkFgqV,https://api.spotify.com/v1/audio-analysis/7b4ky1LlQLFhXHmhZkFgqV,190537.0,4.0,31,False,['Chase Ceglie'],[[]],[27],[35]
666,0.839,0.416,5.0,-7.658,1.0,0.0876,0.0319,0.0,0.166,0.567,125.969,audio_features,41PCkAcfU1UiSKUDtt6tXQ,spotify:track:41PCkAcfU1UiSKUDtt6tXQ,https://api.spotify.com/v1/tracks/41PCkAcfU1UiSKUDtt6tXQ,https://api.spotify.com/v1/audio-analysis/41PCkAcfU1UiSKUDtt6tXQ,215013.0,4.0,74,False,['AJ Tracey'],"[['grime', 'uk hip hop', 'ukg revival']]",[74],[80]
667,0.516,0.529,7.0,-8.358,1.0,0.178,0.746,0.00138,0.428,0.141,150.071,audio_features,2m4j9Z2XCxhRppNu94fMo5,spotify:track:2m4j9Z2XCxhRppNu94fMo5,https://api.spotify.com/v1/tracks/2m4j9Z2XCxhRppNu94fMo5,https://api.spotify.com/v1/audio-analysis/2m4j9Z2XCxhRppNu94fMo5,263067.0,4.0,57,True,['BROCKHAMPTON'],"[['boy band', 'hip hop', 'pop', 'rap']]",[],[81]
668,0.532,0.495,10.0,-6.662,1.0,0.0343,0.659,0.0,0.0754,0.308,124.936,audio_features,4U45aEWtQhrm8A5mxPaFZ7,spotify:track:4U45aEWtQhrm8A5mxPaFZ7,https://api.spotify.com/v1/tracks/4U45aEWtQhrm8A5mxPaFZ7,https://api.spotify.com/v1/audio-analysis/4U45aEWtQhrm8A5mxPaFZ7,214240.0,4.0,51,True,['BROCKHAMPTON'],"[['boy band', 'hip hop', 'pop', 'rap']]",[82],[81]
669,0.65,0.323,0.0,-8.698,1.0,0.0283,0.213,0.0,0.187,0.276,110.962,audio_features,5K09WxKdlkroDyEVyOSySy,spotify:track:5K09WxKdlkroDyEVyOSySy,https://api.spotify.com/v1/tracks/5K09WxKdlkroDyEVyOSySy,https://api.spotify.com/v1/audio-analysis/5K09WxKdlkroDyEVyOSySy,166973.0,3.0,71,False,['Billy Joel'],"[['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']]",[77],[80]
670,0.512,0.243,7.0,-14.034,1.0,0.087,0.5,7.93e-05,0.111,0.562,173.666,audio_features,09nLxlLiZXMMMjhd6A0Yg4,spotify:track:09nLxlLiZXMMMjhd6A0Yg4,https://api.spotify.com/v1/tracks/09nLxlLiZXMMMjhd6A0Yg4,https://api.spotify.com/v1/audio-analysis/09nLxlLiZXMMMjhd6A0Yg4,387773.0,3.0,68,False,['Aretha Franklin'],"[['classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']]",[67],[76]
671,0.756,0.397,7.0,-10.701,0.0,0.0522,0.57,0.0115,0.0542,0.507,101.985,audio_features,63xdwScd1Ai1GigAwQxE8y,spotify:track:63xdwScd1Ai1GigAwQxE8y,https://api.spotify.com/v1/tracks/63xdwScd1Ai1GigAwQxE8y,https://api.spotify.com/v1/audio-analysis/63xdwScd1Ai1GigAwQxE8y,199396.0,4.0,0,False,['Al Green'],"[['classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul']]",[0],[70]
672,0.502,0.333,7.0,-10.914,1.0,0.0264,0.699,0.0,0.222,0.729,96.982,audio_features,6QyQmdvQ1ywNccYa0pwLNQ,spotify:track:6QyQmdvQ1ywNccYa0pwLNQ,https://api.spotify.com/v1/tracks/6QyQmdvQ1ywNccYa0pwLNQ,https://api.spotify.com/v1/audio-analysis/6QyQmdvQ1ywNccYa0pwLNQ,174360.0,4.0,74,False,['Al Green'],"[['classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul']]",[],[70]
673,0.212,0.383,10.0,-10.071,1.0,0.0347,0.723,0.0,0.299,0.452,173.79,audio_features,0KOE1hat4SIer491XKk4Pa,spotify:track:0KOE1hat4SIer491XKk4Pa,https://api.spotify.com/v1/tracks/0KOE1hat4SIer491XKk4Pa,https://api.spotify.com/v1/audio-analysis/0KOE1hat4SIer491XKk4Pa,191160.0,3.0,63,False,['Smokey Robinson & The Miracles'],"[['brill building pop', 'classic soul', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']]",[63],[62]
674,0.587,0.133,9.0,-15.151,0.0,0.0565,0.186,2.26e-05,0.258,0.068,102.938,audio_features,36AlMHDBFwSsD3FQOy1R81,spotify:track:36AlMHDBFwSsD3FQOy1R81,https://api.spotify.com/v1/tracks/36AlMHDBFwSsD3FQOy1R81,https://api.spotify.com/v1/audio-analysis/36AlMHDBFwSsD3FQOy1R81,201733.0,4.0,68,False,['Sam Cooke'],"[['adult standards', 'brill building pop', 'classic soul', 'rock-and-roll', 'soul']]",[],[73]
675,0.696,0.14,9.0,-11.509,1.0,0.0334,0.818,0.000354,0.148,0.203,80.831,audio_features,1VwPTHAfPvcL1ZubK6qabL,spotify:track:1VwPTHAfPvcL1ZubK6qabL,https://api.spotify.com/v1/tracks/1VwPTHAfPvcL1ZubK6qabL,https://api.spotify.com/v1/audio-analysis/1VwPTHAfPvcL1ZubK6qabL,195535.0,3.0,64,False,['Otis Redding'],"[['classic soul', 'funk', 'memphis soul', 'soul', 'soul blues', 'southern soul']]",[],[74]
676,0.516,0.15,1.0,-20.41,1.0,0.0272,0.13,0.0755,0.122,0.206,97.398,audio_features,51FpzuGkRYXFgsE2zXt9av,spotify:track:51FpzuGkRYXFgsE2zXt9av,https://api.spotify.com/v1/tracks/51FpzuGkRYXFgsE2zXt9av,https://api.spotify.com/v1/audio-analysis/51FpzuGkRYXFgsE2zXt9av,173867.0,3.0,57,False,['Joy Crookes'],"[['alternative r&b', 'indie r&b', 'indie soul', 'uk contemporary r&b']]",[53],[60]
677,0.403,0.284,10.0,-14.014,1.0,0.0338,0.798,0.0,0.142,0.686,176.537,audio_features,4skknrc3sJqaPTtUr2cwFq,spotify:track:4skknrc3sJqaPTtUr2cwFq,https://api.spotify.com/v1/tracks/4skknrc3sJqaPTtUr2cwFq,https://api.spotify.com/v1/audio-analysis/4skknrc3sJqaPTtUr2cwFq,154533.0,3.0,66,False,['Percy Sledge'],"[['brill building pop', 'soul', 'southern soul']]",[],[60]
678,0.245,0.231,7.0,-13.155,1.0,0.0283,0.846,0.0,0.177,0.266,90.06,audio_features,2i2bsw4eYaz2tYRHMIJWUJ,spotify:track:2i2bsw4eYaz2tYRHMIJWUJ,https://api.spotify.com/v1/tracks/2i2bsw4eYaz2tYRHMIJWUJ,https://api.spotify.com/v1/audio-analysis/2i2bsw4eYaz2tYRHMIJWUJ,215040.0,3.0,60,False,['Otis Redding'],"[['classic soul', 'funk', 'memphis soul', 'soul', 'soul blues', 'southern soul']]",[67],[74]
679,0.367,0.431,5.0,-11.191,1.0,0.0576,0.758,8.89e-06,0.113,0.57,76.454,audio_features,1Mq4vRRox3bcruJA75M4D9,spotify:track:1Mq4vRRox3bcruJA75M4D9,https://api.spotify.com/v1/tracks/1Mq4vRRox3bcruJA75M4D9,https://api.spotify.com/v1/audio-analysis/1Mq4vRRox3bcruJA75M4D9,223867.0,4.0,36,False,['Ray Charles'],"[['adult standards', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']]",[34],[71]
680,0.373,0.301,9.0,-11.843,1.0,0.0314,0.769,0.0,0.0816,0.436,65.488,audio_features,6e6Kxot9nHyZ4I8GgmGKII,spotify:track:6e6Kxot9nHyZ4I8GgmGKII,https://api.spotify.com/v1/tracks/6e6Kxot9nHyZ4I8GgmGKII,https://api.spotify.com/v1/audio-analysis/6e6Kxot9nHyZ4I8GgmGKII,158680.0,3.0,47,False,['Curtis Mayfield'],"[['chicago soul', 'classic soul', 'funk', 'soul']]",[62],[66]
681,0.684,0.209,4.0,-15.314,0.0,0.0326,0.896,0.0145,0.114,0.413,82.274,audio_features,1KFtR58Hn1nQ9fR0DRnC9n,spotify:track:1KFtR58Hn1nQ9fR0DRnC9n,https://api.spotify.com/v1/tracks/1KFtR58Hn1nQ9fR0DRnC9n,https://api.spotify.com/v1/audio-analysis/1KFtR58Hn1nQ9fR0DRnC9n,185480.0,4.0,58,False,['Sam Cooke'],"[['adult standards', 'brill building pop', 'classic soul', 'rock-and-roll', 'soul']]",[58],[73]
682,0.4,0.278,4.0,-12.119,0.0,0.193,0.771,0.0,0.897,0.387,77.297,audio_features,3SSME22KikEJx7H5t2zvAI,spotify:track:3SSME22KikEJx7H5t2zvAI,https://api.spotify.com/v1/tracks/3SSME22KikEJx7H5t2zvAI,https://api.spotify.com/v1/audio-analysis/3SSME22KikEJx7H5t2zvAI,295627.0,4.0,43,False,[],[],[43],[]
683,0.392,0.0734,7.0,-15.39,0.0,0.0422,0.832,0.0,0.809,0.194,98.336,audio_features,0FSylGv5EvJ1HpwoD9xe4g,spotify:track:0FSylGv5EvJ1HpwoD9xe4g,https://api.spotify.com/v1/tracks/0FSylGv5EvJ1HpwoD9xe4g,https://api.spotify.com/v1/audio-analysis/0FSylGv5EvJ1HpwoD9xe4g,185080.0,3.0,41,False,['Sam Cooke'],"[['adult standards', 'brill building pop', 'classic soul', 'rock-and-roll', 'soul']]",[46],[73]
684,0.534,0.377,5.0,-15.203,0.0,0.103,0.509,0.0,0.0947,0.638,90.123,audio_features,2DIqPQY9scuv8IeJA1Ouep,spotify:track:2DIqPQY9scuv8IeJA1Ouep,https://api.spotify.com/v1/tracks/2DIqPQY9scuv8IeJA1Ouep,https://api.spotify.com/v1/audio-analysis/2DIqPQY9scuv8IeJA1Ouep,241680.0,4.0,24,False,['Sam Cooke'],"[['adult standards', 'brill building pop', 'classic soul', 'rock-and-roll', 'soul']]",[46],[73]
685,0.355,0.0304,1.0,-20.479,1.0,0.0361,0.989,0.0555,0.116,0.188,90.495,audio_features,4smkJW6uzoHxGReZqqwHS5,spotify:track:4smkJW6uzoHxGReZqqwHS5,https://api.spotify.com/v1/tracks/4smkJW6uzoHxGReZqqwHS5,https://api.spotify.com/v1/audio-analysis/4smkJW6uzoHxGReZqqwHS5,211533.0,3.0,40,False,['Supreme Jubilees'],[['classic soul']],[43],[38]
686,0.483,0.145,1.0,-14.423,1.0,0.039,0.849,3.5e-06,0.214,0.284,72.863,audio_features,4mQz22nF9cyWqwuErTqc6V,spotify:track:4mQz22nF9cyWqwuErTqc6V,https://api.spotify.com/v1/tracks/4mQz22nF9cyWqwuErTqc6V,https://api.spotify.com/v1/audio-analysis/4mQz22nF9cyWqwuErTqc6V,185280.0,4.0,62,False,['Billie Holiday'],"[['adult standards', 'harlem renaissance', 'jazz blues', 'lounge', 'soul', 'torch song', 'vocal jazz']]",[64],[68]
687,0.623,0.359,7.0,-9.459,1.0,0.0304,0.83,0.0,0.113,0.425,109.021,audio_features,1v4BpOiU0WuSwiNbdYvdWd,spotify:track:1v4BpOiU0WuSwiNbdYvdWd,https://api.spotify.com/v1/tracks/1v4BpOiU0WuSwiNbdYvdWd,https://api.spotify.com/v1/audio-analysis/1v4BpOiU0WuSwiNbdYvdWd,225907.0,3.0,56,False,['Billie Holiday'],"[['adult standards', 'harlem renaissance', 'jazz blues', 'lounge', 'soul', 'torch song', 'vocal jazz']]",[55],[68]
688,0.669,0.432,6.0,-9.432,0.0,0.199,0.415,0.0,0.123,0.0888,97.132,audio_features,1axArDrl7n4M3QZMNN0XMs,spotify:track:1axArDrl7n4M3QZMNN0XMs,https://api.spotify.com/v1/tracks/1axArDrl7n4M3QZMNN0XMs,https://api.spotify.com/v1/audio-analysis/1axArDrl7n4M3QZMNN0XMs,222387.0,4.0,43,False,['Sam Cooke'],"[['adult standards', 'brill building pop', 'classic soul', 'rock-and-roll', 'soul']]",[52],[73]
689,0.827,0.469,10.0,-9.141,0.0,0.341,0.0807,8.12e-06,0.207,0.196,97.028,audio_features,2rTnVB1bvwxHtaIl4uVu7f,spotify:track:2rTnVB1bvwxHtaIl4uVu7f,https://api.spotify.com/v1/tracks/2rTnVB1bvwxHtaIl4uVu7f,https://api.spotify.com/v1/audio-analysis/2rTnVB1bvwxHtaIl4uVu7f,238321.0,4.0,58,True,"['Summer Walker', 'Drake']","[['pop'], ['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']]","[84, 84]","[83, 100]"
690,0.58,0.532,1.0,-5.668,0.0,0.0424,0.294,0.0,0.0948,0.39,112.049,audio_features,7BiELrM90hRxpozaIXbsLw,spotify:track:7BiELrM90hRxpozaIXbsLw,https://api.spotify.com/v1/tracks/7BiELrM90hRxpozaIXbsLw,https://api.spotify.com/v1/audio-analysis/7BiELrM90hRxpozaIXbsLw,206400.0,4.0,78,True,"['H.E.R.', 'YG']","[['pop'], ['cali rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']]","[74, 74]","[83, 84]"
691,0.35,0.315,3.0,-9.753,1.0,0.064,0.916,2.82e-06,0.0959,0.427,88.449,audio_features,1u4orOe6gYxeE9xKpv11Qi,spotify:track:1u4orOe6gYxeE9xKpv11Qi,https://api.spotify.com/v1/tracks/1u4orOe6gYxeE9xKpv11Qi,https://api.spotify.com/v1/audio-analysis/1u4orOe6gYxeE9xKpv11Qi,205490.0,4.0,70,True,['Rihanna'],"[['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']]",[85],[92]
692,0.692,0.713,10.0,-4.489,0.0,0.351,0.343,0.0,0.102,0.615,137.36,audio_features,593W4qZOwwdqF6YnimJjL6,spotify:track:593W4qZOwwdqF6YnimJjL6,https://api.spotify.com/v1/tracks/593W4qZOwwdqF6YnimJjL6,https://api.spotify.com/v1/audio-analysis/593W4qZOwwdqF6YnimJjL6,266080.0,4.0,66,True,"['6LACK', 'Jhené Aiko']","[['alternative r&b', 'atl hip hop', 'hip hop', 'melodic rap', 'pop', 'rap', 'trap'], ['alternative r&b', 'pop', 'r&b', 'urban contemporary']]","[62, 62]","[84, 84]"
693,0.478,0.643,1.0,-7.62,0.0,0.215,0.376,1.25e-05,0.179,0.239,117.299,audio_features,2nvmHk4JnsZ94mygliLsou,spotify:track:2nvmHk4JnsZ94mygliLsou,https://api.spotify.com/v1/tracks/2nvmHk4JnsZ94mygliLsou,https://api.spotify.com/v1/audio-analysis/2nvmHk4JnsZ94mygliLsou,178920.0,5.0,63,True,"['SZA', 'Kendrick Lamar']","[['pop', 'pop rap', 'rap'], ['conscious hip hop', 'hip hop', 'rap', 'west coast rap']]","[82, 82]","[83, 90]"
694,0.726,0.408,11.0,-6.606,0.0,0.0614,0.603,0.0,0.225,0.459,115.918,audio_features,2xyx0o4xNOLLjBSbOOdcbA,spotify:track:2xyx0o4xNOLLjBSbOOdcbA,https://api.spotify.com/v1/tracks/2xyx0o4xNOLLjBSbOOdcbA,https://api.spotify.com/v1/audio-analysis/2xyx0o4xNOLLjBSbOOdcbA,143227.0,4.0,58,False,['Big Sean'],"[['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']]","[77, 77]",[84]
695,0.679,0.443,10.0,-8.528,0.0,0.153,0.427,0.0,0.106,0.363,104.049,audio_features,7EkiMl81fUHVwpItgtzI4r,spotify:track:7EkiMl81fUHVwpItgtzI4r,https://api.spotify.com/v1/tracks/7EkiMl81fUHVwpItgtzI4r,https://api.spotify.com/v1/audio-analysis/7EkiMl81fUHVwpItgtzI4r,179973.0,4.0,77,True,"['Summer Walker', 'Bryson Tiller']","[['pop'], ['kentucky hip hop', 'pop', 'pop rap', 'rap', 'trap']]","[84, 84]","[83, 81]"
696,0.794,0.448,6.0,-7.401,0.0,0.148,0.313,0.0184,0.128,0.429,149.975,audio_features,2YyNFk4HBKXrqgsvPDNJtO,spotify:track:2YyNFk4HBKXrqgsvPDNJtO,https://api.spotify.com/v1/tracks/2YyNFk4HBKXrqgsvPDNJtO,https://api.spotify.com/v1/audio-analysis/2YyNFk4HBKXrqgsvPDNJtO,188987.0,4.0,72,True,"['Summer Walker', 'Jhené Aiko']","[['pop'], ['alternative r&b', 'pop', 'r&b', 'urban contemporary']]","[84, 84]","[83, 84]"
697,0.655,0.611,5.0,-7.189,1.0,0.0352,0.525,0.0,0.682,0.604,97.008,audio_features,59oGmgXiWsC4BSkskZ1uhV,spotify:track:59oGmgXiWsC4BSkskZ1uhV,https://api.spotify.com/v1/tracks/59oGmgXiWsC4BSkskZ1uhV,https://api.spotify.com/v1/audio-analysis/59oGmgXiWsC4BSkskZ1uhV,222680.0,4.0,55,False,['H.E.R.'],[['pop']],[79],[83]
698,0.574,0.123,1.0,-13.959,1.0,0.196,0.894,0.00111,0.118,0.117,115.431,audio_features,2ktg2oZDyFAX3iY1QNkXl5,spotify:track:2ktg2oZDyFAX3iY1QNkXl5,https://api.spotify.com/v1/tracks/2ktg2oZDyFAX3iY1QNkXl5,https://api.spotify.com/v1/audio-analysis/2ktg2oZDyFAX3iY1QNkXl5,98027.0,3.0,43,True,['Joy Crookes'],"[['alternative r&b', 'indie r&b', 'indie soul', 'uk contemporary r&b']]",[50],[60]
699,0.735,0.453,8.0,-8.264,0.0,0.0602,0.413,0.0,0.104,0.335,115.002,audio_features,01jIO8SJFnpSiNLH1JaBZ5,spotify:track:01jIO8SJFnpSiNLH1JaBZ5,https://api.spotify.com/v1/tracks/01jIO8SJFnpSiNLH1JaBZ5,https://api.spotify.com/v1/audio-analysis/01jIO8SJFnpSiNLH1JaBZ5,217387.0,4.0,70,False,['Summer Walker'],[['pop']],[66],[83]
700,0.812,0.398,9.0,-9.832,0.0,0.105,0.453,5.4e-06,0.12,0.189,119.955,audio_features,4IYmJKwEsFTwQUdzsWSiv1,spotify:track:4IYmJKwEsFTwQUdzsWSiv1,https://api.spotify.com/v1/tracks/4IYmJKwEsFTwQUdzsWSiv1,https://api.spotify.com/v1/audio-analysis/4IYmJKwEsFTwQUdzsWSiv1,220000.0,4.0,71,True,['Jacquees'],"[['atl hip hop', 'dance pop', 'deep pop r&b', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']]",[73],[76]
701,0.41,0.853,6.0,-6.839,0.0,0.342,0.716,1.15e-06,0.0691,0.499,85.013,audio_features,3Cu5Q7eU7RemfDWuBhz3uf,spotify:track:3Cu5Q7eU7RemfDWuBhz3uf,https://api.spotify.com/v1/tracks/3Cu5Q7eU7RemfDWuBhz3uf,https://api.spotify.com/v1/audio-analysis/3Cu5Q7eU7RemfDWuBhz3uf,220500.0,4.0,1,True,"['Stwo', 'Jeremih']","[['trap soul'], ['chicago rap', 'dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']]","[0, 0]","[60, 83]"
702,0.81,0.419,0.0,-13.395,1.0,0.167,0.668,0.0,0.154,0.482,111.95,audio_features,1lj9iFKR5wPRdk4sPrjqGL,spotify:track:1lj9iFKR5wPRdk4sPrjqGL,https://api.spotify.com/v1/tracks/1lj9iFKR5wPRdk4sPrjqGL,https://api.spotify.com/v1/audio-analysis/1lj9iFKR5wPRdk4sPrjqGL,242395.0,4.0,45,True,"['Wale', 'Ari Lennox', 'Boogie']","[['dance pop', 'gangster rap', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary'], ['alternative r&b', 'dmv rap', 'indie soul', 'neo soul', 'pop', 'r&b', 'urban contemporary'], ['hip hop', 'rap', 'underground hip hop']]","[74, 74, 74]","[79, 72, 64]"
703,0.64,0.519,1.0,-6.757,0.0,0.188,0.25,0.0,0.0883,0.252,103.359,audio_features,4Qxn47gWPSucovKrMyRf1z,spotify:track:4Qxn47gWPSucovKrMyRf1z,https://api.spotify.com/v1/tracks/4Qxn47gWPSucovKrMyRf1z,https://api.spotify.com/v1/audio-analysis/4Qxn47gWPSucovKrMyRf1z,143493.0,4.0,44,True,['Xiamara Jennings'],[[]],"[42, 42]",[34]
704,0.69,0.377,7.0,-7.907,1.0,0.0793,0.672,1.06e-06,0.106,0.18,104.924,audio_features,43IMaycr34ZR5kS8mlL5hH,spotify:track:43IMaycr34ZR5kS8mlL5hH,https://api.spotify.com/v1/tracks/43IMaycr34ZR5kS8mlL5hH,https://api.spotify.com/v1/audio-analysis/43IMaycr34ZR5kS8mlL5hH,205733.0,4.0,67,True,"['Summer Walker', 'A Boogie Wit da Hoodie']","[['pop'], ['melodic rap', 'pop rap', 'rap', 'trap']]","[84, 84]","[83, 90]"
705,0.72,0.647,1.0,-5.411,0.0,0.0642,0.0116,0.000206,0.571,0.809,157.877,audio_features,7Ffgp7DIow5wECYQyzEiTq,spotify:track:7Ffgp7DIow5wECYQyzEiTq,https://api.spotify.com/v1/tracks/7Ffgp7DIow5wECYQyzEiTq,https://api.spotify.com/v1/audio-analysis/7Ffgp7DIow5wECYQyzEiTq,146914.0,4.0,64,True,"['Summer Walker', 'PARTYNEXTDOOR']","[['pop'], ['pop', 'pop rap', 'rap', 'toronto rap', 'trap', 'urban contemporary']]","[84, 84]","[83, 83]"
706,0.592,0.571,1.0,-7.132,1.0,0.174,0.172,0.0,0.106,0.424,104.95,audio_features,3qmm9AdG0TnShv0drgXNIQ,spotify:track:3qmm9AdG0TnShv0drgXNIQ,https://api.spotify.com/v1/tracks/3qmm9AdG0TnShv0drgXNIQ,https://api.spotify.com/v1/audio-analysis/3qmm9AdG0TnShv0drgXNIQ,176076.0,4.0,66,False,['Ari Lennox'],"[['alternative r&b', 'dmv rap', 'indie soul', 'neo soul', 'pop', 'r&b', 'urban contemporary']]",[73],[72]
707,0.529,0.36,4.0,-10.84,1.0,0.113,0.474,0.0,0.0446,0.553,129.387,audio_features,2mx4wF6IW1mfZmWtENDBUU,spotify:track:2mx4wF6IW1mfZmWtENDBUU,https://api.spotify.com/v1/tracks/2mx4wF6IW1mfZmWtENDBUU,https://api.spotify.com/v1/audio-analysis/2mx4wF6IW1mfZmWtENDBUU,238355.0,4.0,65,False,['Queen Naija'],"[['deep pop r&b', 'pop', 'r&b', 'urban contemporary']]",[61],[69]
708,0.519,0.563,4.0,-7.408,0.0,0.321,0.623,2.98e-06,0.156,0.426,120.007,audio_features,6YZIfDTudlhujjYvuYV8NM,spotify:track:6YZIfDTudlhujjYvuYV8NM,https://api.spotify.com/v1/tracks/6YZIfDTudlhujjYvuYV8NM,https://api.spotify.com/v1/audio-analysis/6YZIfDTudlhujjYvuYV8NM,311311.0,4.0,66,True,['Tink'],"[['chicago rap', 'deep pop r&b', 'drill', 'r&b', 'trap queen']]",[64],[65]
